,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
742,10528/11,10528,11,21.0,3,0.0,GREAL,6,2013-05-06,2013-05-20,2013-05-09,2,3.35,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
743,10528/33,10528,33,2.5,8,0.2,GREAL,6,2013-05-06,2013-05-20,2013-05-09,2,3.35,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
744,10528/72,10528,72,34.8,9,0.0,GREAL,6,2013-05-06,2013-05-20,2013-05-09,2,3.35,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
745,10529/55,10529,55,24.0,14,0.0,MAISD,5,2013-05-07,2013-06-04,2013-05-09,2,66.69,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
746,10529/68,10529,68,12.5,20,0.0,MAISD,5,2013-05-07,2013-06-04,2013-05-09,2,66.69,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
747,10529/69,10529,69,36.0,10,0.0,MAISD,5,2013-05-07,2013-06-04,2013-05-09,2,66.69,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
748,10530/17,10530,17,39.0,40,0.0,PICCO,3,2013-05-08,2013-06-05,2013-05-12,2,339.22,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
749,10530/43,10530,43,46.0,25,0.0,PICCO,3,2013-05-08,2013-06-05,2013-05-12,2,339.22,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
750,10530/61,10530,61,28.5,20,0.0,PICCO,3,2013-05-08,2013-06-05,2013-05-12,2,339.22,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
751,10530/76,10530,76,18.0,50,0.0,PICCO,3,2013-05-08,2013-06-05,2013-05-12,2,339.22,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
752,10531/59,10531,59,55.0,2,0.0,OCEA,7,2013-05-08,2013-06-05,2013-05-19,1,8.12,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
753,10532/30,10532,30,25.89,15,0.0,EASTC,7,2013-05-09,2013-06-06,2013-05-12,3,74.46,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
754,10532/66,10532,66,17.0,24,0.0,EASTC,7,2013-05-09,2013-06-06,2013-05-12,3,74.46,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
755,10533/4,10533,4,22.0,50,0.05,FOLKO,8,2013-05-12,2013-06-09,2013-05-22,1,188.04,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
756,10533/72,10533,72,34.8,24,0.0,FOLKO,8,2013-05-12,2013-06-09,2013-05-22,1,188.04,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
757,10533/73,10533,73,15.0,24,0.05,FOLKO,8,2013-05-12,2013-06-09,2013-05-22,1,188.04,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
758,10534/30,10534,30,25.89,10,0.0,LEHMS,8,2013-05-12,2013-06-09,2013-05-14,2,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
759,10534/40,10534,40,18.4,10,0.2,LEHMS,8,2013-05-12,2013-06-09,2013-05-14,2,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
760,10534/54,10534,54,7.45,10,0.2,LEHMS,8,2013-05-12,2013-06-09,2013-05-14,2,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
761,10535/11,10535,11,21.0,50,0.1,ANTO,4,2013-05-13,2013-06-10,2013-05-21,1,15.64,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
762,10535/40,10535,40,18.4,10,0.1,ANTO,4,2013-05-13,2013-06-10,2013-05-21,1,15.64,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
763,10535/57,10535,57,19.5,5,0.1,ANTO,4,2013-05-13,2013-06-10,2013-05-21,1,15.64,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
764,10535/59,10535,59,55.0,15,0.1,ANTO,4,2013-05-13,2013-06-10,2013-05-21,1,15.64,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
765,10536/12,10536,12,38.0,15,0.25,LEHMS,3,2013-05-14,2013-06-11,2013-06-06,2,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
766,10536/31,10536,31,12.5,20,0.0,LEHMS,3,2013-05-14,2013-06-11,2013-06-06,2,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
767,10536/33,10536,33,2.5,30,0.0,LEHMS,3,2013-05-14,2013-06-11,2013-06-06,2,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
768,10536/60,10536,60,34.0,35,0.25,LEHMS,3,2013-05-14,2013-06-11,2013-06-06,2,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
769,10537/31,10537,31,12.5,30,0.0,RICSU,1,2013-05-14,2013-05-28,2013-05-19,1,78.85,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
770,10537/51,10537,51,53.0,6,0.0,RICSU,1,2013-05-14,2013-05-28,2013-05-19,1,78.85,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
771,10537/58,10537,58,13.25,20,0.0,RICSU,1,2013-05-14,2013-05-28,2013-05-19,1,78.85,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
772,10537/72,10537,72,34.8,21,0.0,RICSU,1,2013-05-14,2013-05-28,2013-05-19,1,78.85,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
773,10537/73,10537,73,15.0,9,0.0,RICSU,1,2013-05-14,2013-05-28,2013-05-19,1,78.85,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
774,10538/70,10538,70,15.0,7,0.0,BSBEV,9,2013-05-15,2013-06-12,2013-05-16,3,4.87,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
775,10538/72,10538,72,34.8,1,0.0,BSBEV,9,2013-05-15,2013-06-12,2013-05-16,3,4.87,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
776,10539/13,10539,13,6.0,8,0.0,BSBEV,6,2013-05-16,2013-06-13,2013-05-23,3,12.36,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
777,10539/21,10539,21,10.0,15,0.0,BSBEV,6,2013-05-16,2013-06-13,2013-05-23,3,12.36,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
778,10539/33,10539,33,2.5,15,0.0,BSBEV,6,2013-05-16,2013-06-13,2013-05-23,3,12.36,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
779,10539/49,10539,49,20.0,6,0.0,BSBEV,6,2013-05-16,2013-06-13,2013-05-23,3,12.36,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
780,10540/3,10540,3,10.0,60,0.0,QUICK,3,2013-05-19,2013-06-16,2013-06-13,3,1007.64,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
781,10540/26,10540,26,31.23,40,0.0,QUICK,3,2013-05-19,2013-06-16,2013-06-13,3,1007.64,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
782,10540/38,10540,38,263.5,30,0.0,QUICK,3,2013-05-19,2013-06-16,2013-06-13,3,1007.64,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
783,10540/68,10540,68,12.5,35,0.0,QUICK,3,2013-05-19,2013-06-16,2013-06-13,3,1007.64,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
784,10541/24,10541,24,4.5,35,0.1,HANAR,2,2013-05-19,2013-06-16,2013-05-29,1,68.65,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
785,10541/38,10541,38,263.5,4,0.1,HANAR,2,2013-05-19,2013-06-16,2013-05-29,1,68.65,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
786,10541/65,10541,65,21.05,36,0.1,HANAR,2,2013-05-19,2013-06-16,2013-05-29,1,68.65,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
787,10541/71,10541,71,21.5,9,0.1,HANAR,2,2013-05-19,2013-06-16,2013-05-29,1,68.65,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
788,10542/11,10542,11,21.0,15,0.05,KOENE,1,2013-05-20,2013-06-17,2013-05-26,3,10.95,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
789,10542/54,10542,54,7.45,24,0.05,KOENE,1,2013-05-20,2013-06-17,2013-05-26,3,10.95,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
790,10543/12,10543,12,38.0,30,0.15,LILAS,8,2013-05-21,2013-06-18,2013-05-23,2,48.17,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
791,10543/23,10543,23,9.0,70,0.15,LILAS,8,2013-05-21,2013-06-18,2013-05-23,2,48.17,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
792,10544/28,10544,28,45.6,7,0.0,LONEP,4,2013-05-21,2013-06-18,2013-05-30,1,24.91,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
793,10544/67,10544,67,14.0,7,0.0,LONEP,4,2013-05-21,2013-06-18,2013-05-30,1,24.91,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
794,10545/11,10545,11,21.0,10,0.0,LAZYK,8,2013-05-22,2013-06-19,2013-06-26,2,11.92,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
795,10546/7,10546,7,30.0,10,0.0,VICTE,1,2013-05-23,2013-06-20,2013-05-27,3,194.72,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
796,10546/35,10546,35,18.0,30,0.0,VICTE,1,2013-05-23,2013-06-20,2013-05-27,3,194.72,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
797,10546/62,10546,62,49.3,40,0.0,VICTE,1,2013-05-23,2013-06-20,2013-05-27,3,194.72,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
798,10547/32,10547,32,32.0,24,0.15,SEVES,3,2013-05-23,2013-06-20,2013-06-02,2,178.43,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
799,10547/36,10547,36,19.0,60,0.0,SEVES,3,2013-05-23,2013-06-20,2013-06-02,2,178.43,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
800,10548/34,10548,34,14.0,10,0.25,TOMSP,3,2013-05-26,2013-06-23,2013-06-02,2,1.43,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
801,10548/41,10548,41,9.65,14,0.0,TOMSP,3,2013-05-26,2013-06-23,2013-06-02,2,1.43,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
802,10549/31,10549,31,12.5,55,0.15,QUICK,5,2013-05-27,2013-06-10,2013-05-30,1,171.24,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
803,10549/45,10549,45,9.5,100,0.15,QUICK,5,2013-05-27,2013-06-10,2013-05-30,1,171.24,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
804,10549/51,10549,51,53.0,48,0.15,QUICK,5,2013-05-27,2013-06-10,2013-05-30,1,171.24,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
805,10550/17,10550,17,39.0,8,0.1,GODOS,7,2013-05-28,2013-06-25,2013-06-06,3,4.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
806,10550/19,10550,19,9.2,10,0.0,GODOS,7,2013-05-28,2013-06-25,2013-06-06,3,4.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
807,10550/21,10550,21,10.0,6,0.1,GODOS,7,2013-05-28,2013-06-25,2013-06-06,3,4.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
808,10550/61,10550,61,28.5,10,0.1,GODOS,7,2013-05-28,2013-06-25,2013-06-06,3,4.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
809,10551/16,10551,16,17.45,40,0.15,FURIB,4,2013-05-28,2013-07-09,2013-06-06,3,72.95,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
810,10551/35,10551,35,18.0,20,0.15,FURIB,4,2013-05-28,2013-07-09,2013-06-06,3,72.95,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
811,10551/44,10551,44,19.45,40,0.0,FURIB,4,2013-05-28,2013-07-09,2013-06-06,3,72.95,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
812,10552/69,10552,69,36.0,18,0.0,HILAA,2,2013-05-29,2013-06-26,2013-06-05,1,83.22,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
813,10552/75,10552,75,7.75,30,0.0,HILAA,2,2013-05-29,2013-06-26,2013-06-05,1,83.22,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
814,10553/11,10553,11,21.0,15,0.0,WARTH,2,2013-05-30,2013-06-27,2013-06-03,2,149.49,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
815,10553/16,10553,16,17.45,14,0.0,WARTH,2,2013-05-30,2013-06-27,2013-06-03,2,149.49,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
816,10553/22,10553,22,21.0,24,0.0,WARTH,2,2013-05-30,2013-06-27,2013-06-03,2,149.49,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
817,10553/31,10553,31,12.5,30,0.0,WARTH,2,2013-05-30,2013-06-27,2013-06-03,2,149.49,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
818,10553/35,10553,35,18.0,6,0.0,WARTH,2,2013-05-30,2013-06-27,2013-06-03,2,149.49,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
819,10554/16,10554,16,17.45,30,0.05,OTTIK,4,2013-05-30,2013-06-27,2013-06-05,3,120.97,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
820,10554/23,10554,23,9.0,20,0.05,OTTIK,4,2013-05-30,2013-06-27,2013-06-05,3,120.97,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
821,10554/62,10554,62,49.3,20,0.05,OTTIK,4,2013-05-30,2013-06-27,2013-06-05,3,120.97,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
822,10554/77,10554,77,13.0,10,0.05,OTTIK,4,2013-05-30,2013-06-27,2013-06-05,3,120.97,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
823,10555/14,10555,14,23.25,30,0.2,SAVEA,6,2013-06-02,2013-06-30,2013-06-04,3,252.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
824,10555/19,10555,19,9.2,35,0.2,SAVEA,6,2013-06-02,2013-06-30,2013-06-04,3,252.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
825,10555/24,10555,24,4.5,18,0.2,SAVEA,6,2013-06-02,2013-06-30,2013-06-04,3,252.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
826,10555/51,10555,51,53.0,20,0.2,SAVEA,6,2013-06-02,2013-06-30,2013-06-04,3,252.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
827,10555/56,10555,56,38.0,40,0.2,SAVEA,6,2013-06-02,2013-06-30,2013-06-04,3,252.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
828,10556/72,10556,72,34.8,24,0.0,SIMOB,2,2013-06-03,2013-07-15,2013-06-13,1,9.8,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
829,10557/64,10557,64,33.25,30,0.0,LEHMS,9,2013-06-03,2013-06-17,2013-06-06,2,96.72,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
830,10557/75,10557,75,7.75,20,0.0,LEHMS,9,2013-06-03,2013-06-17,2013-06-06,2,96.72,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
831,10558/47,10558,47,9.5,25,0.0,AROUT,1,2013-06-04,2013-07-02,2013-06-10,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
832,10558/51,10558,51,53.0,20,0.0,AROUT,1,2013-06-04,2013-07-02,2013-06-10,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
833,10558/52,10558,52,7.0,30,0.0,AROUT,1,2013-06-04,2013-07-02,2013-06-10,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
834,10558/53,10558,53,32.8,18,0.0,AROUT,1,2013-06-04,2013-07-02,2013-06-10,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
835,10558/73,10558,73,15.0,3,0.0,AROUT,1,2013-06-04,2013-07-02,2013-06-10,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
836,10559/41,10559,41,9.65,12,0.05,BLONP,6,2013-06-05,2013-07-03,2013-06-13,1,8.05,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
837,10559/55,10559,55,24.0,18,0.05,BLONP,6,2013-06-05,2013-07-03,2013-06-13,1,8.05,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
838,10560/30,10560,30,25.89,20,0.0,FRANK,8,2013-06-06,2013-07-04,2013-06-09,1,36.65,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
839,10560/62,10560,62,49.3,15,0.25,FRANK,8,2013-06-06,2013-07-04,2013-06-09,1,36.65,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
840,10561/44,10561,44,19.45,10,0.0,FOLKO,2,2013-06-06,2013-07-04,2013-06-09,2,242.21,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
841,10561/51,10561,51,53.0,50,0.0,FOLKO,2,2013-06-06,2013-07-04,2013-06-09,2,242.21,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
842,10562/33,10562,33,2.5,20,0.1,REGGC,1,2013-06-09,2013-07-07,2013-06-12,1,22.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
843,10562/62,10562,62,49.3,10,0.1,REGGC,1,2013-06-09,2013-07-07,2013-06-12,1,22.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
844,10563/36,10563,36,19.0,25,0.0,RICAR,2,2013-06-10,2013-07-22,2013-06-24,2,60.43,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
845,10563/52,10563,52,7.0,70,0.0,RICAR,2,2013-06-10,2013-07-22,2013-06-24,2,60.43,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
846,10564/17,10564,17,39.0,16,0.05,RATTC,4,2013-06-10,2013-07-08,2013-06-16,3,13.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
847,10564/31,10564,31,12.5,6,0.05,RATTC,4,2013-06-10,2013-07-08,2013-06-16,3,13.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
848,10564/55,10564,55,24.0,25,0.05,RATTC,4,2013-06-10,2013-07-08,2013-06-16,3,13.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
849,10565/24,10565,24,4.5,25,0.1,MEREP,8,2013-06-11,2013-07-09,2013-06-18,2,7.15,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
850,10565/64,10565,64,33.25,18,0.1,MEREP,8,2013-06-11,2013-07-09,2013-06-18,2,7.15,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
851,10566/11,10566,11,21.0,35,0.15,BLONP,9,2013-06-12,2013-07-10,2013-06-18,1,88.4,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
852,10566/18,10566,18,62.5,18,0.15,BLONP,9,2013-06-12,2013-07-10,2013-06-18,1,88.4,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
853,10566/76,10566,76,18.0,10,0.0,BLONP,9,2013-06-12,2013-07-10,2013-06-18,1,88.4,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
854,10567/31,10567,31,12.5,60,0.2,HUNGO,1,2013-06-12,2013-07-10,2013-06-17,1,33.97,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
855,10567/51,10567,51,53.0,3,0.0,HUNGO,1,2013-06-12,2013-07-10,2013-06-17,1,33.97,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
856,10567/59,10567,59,55.0,40,0.2,HUNGO,1,2013-06-12,2013-07-10,2013-06-17,1,33.97,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
857,10568/10,10568,10,31.0,5,0.0,GALED,3,2013-06-13,2013-07-11,2013-07-09,3,6.54,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
858,10569/31,10569,31,12.5,35,0.2,RATTC,5,2013-06-16,2013-07-14,2013-07-11,1,58.98,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
859,10569/76,10569,76,18.0,30,0.0,RATTC,5,2013-06-16,2013-07-14,2013-07-11,1,58.98,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
860,10570/11,10570,11,21.0,15,0.05,MEREP,3,2013-06-17,2013-07-15,2013-06-19,3,188.99,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
861,10570/56,10570,56,38.0,60,0.05,MEREP,3,2013-06-17,2013-07-15,2013-06-19,3,188.99,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
862,10571/14,10571,14,23.25,11,0.15,ERNSH,8,2013-06-17,2013-07-29,2013-07-04,3,26.06,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
863,10571/42,10571,42,14.0,28,0.15,ERNSH,8,2013-06-17,2013-07-29,2013-07-04,3,26.06,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
864,10572/16,10572,16,17.45,12,0.1,BERGS,3,2013-06-18,2013-07-16,2013-06-25,2,116.43,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
865,10572/32,10572,32,32.0,10,0.1,BERGS,3,2013-06-18,2013-07-16,2013-06-25,2,116.43,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
866,10572/40,10572,40,18.4,50,0.0,BERGS,3,2013-06-18,2013-07-16,2013-06-25,2,116.43,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
867,10572/75,10572,75,7.75,15,0.1,BERGS,3,2013-06-18,2013-07-16,2013-06-25,2,116.43,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
868,10573/17,10573,17,39.0,18,0.0,ANTO,7,2013-06-19,2013-07-17,2013-06-20,3,84.84,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
869,10573/34,10573,34,14.0,40,0.0,ANTO,7,2013-06-19,2013-07-17,2013-06-20,3,84.84,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
870,10573/53,10573,53,32.8,25,0.0,ANTO,7,2013-06-19,2013-07-17,2013-06-20,3,84.84,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
871,10574/33,10574,33,2.5,14,0.0,TRAIH,4,2013-06-19,2013-07-17,2013-06-30,2,37.6,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
872,10574/40,10574,40,18.4,2,0.0,TRAIH,4,2013-06-19,2013-07-17,2013-06-30,2,37.6,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
873,10574/62,10574,62,49.3,10,0.0,TRAIH,4,2013-06-19,2013-07-17,2013-06-30,2,37.6,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
874,10574/64,10574,64,33.25,6,0.0,TRAIH,4,2013-06-19,2013-07-17,2013-06-30,2,37.6,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
875,10575/59,10575,59,55.0,12,0.0,MORGK,5,2013-06-20,2013-07-04,2013-06-30,1,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany
876,10575/63,10575,63,43.9,6,0.0,MORGK,5,2013-06-20,2013-07-04,2013-06-30,1,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany
877,10575/72,10575,72,34.8,30,0.0,MORGK,5,2013-06-20,2013-07-04,2013-06-30,1,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany
878,10575/76,10575,76,18.0,10,0.0,MORGK,5,2013-06-20,2013-07-04,2013-06-30,1,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany
879,10576/1,10576,1,18.0,10,0.0,TORTU,3,2013-06-23,2013-07-07,2013-06-30,3,18.56,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
880,10576/31,10576,31,12.5,20,0.0,TORTU,3,2013-06-23,2013-07-07,2013-06-30,3,18.56,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
881,10576/44,10576,44,19.45,21,0.0,TORTU,3,2013-06-23,2013-07-07,2013-06-30,3,18.56,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
882,10577/39,10577,39,18.0,10,0.0,TRAIH,9,2013-06-23,2013-08-04,2013-06-30,2,25.41,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
883,10577/75,10577,75,7.75,20,0.0,TRAIH,9,2013-06-23,2013-08-04,2013-06-30,2,25.41,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
