,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,CustomerId,EmployeeId,OrderDate,ShipVia,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,price,OnSale,discounted_order,order_total,week_day,month,month_name
1776,10932/16,10932,16,17.45,30,0.1,BONAP,8,2014-03-06,1,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,471.15,1,1,1788.6299999999999,3,3,mar
1780,10933/53,10933,53,32.8,2,0.0,ISLAT,6,2014-03-06,3,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,65.6,0,0,920.6,3,3,mar
1782,10934/6,10934,6,25.0,20,0.0,LEHMS,3,2014-03-09,3,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany,500.0,0,0,500.0,6,3,mar
1783,10935/1,10935,1,18.0,21,0.0,WELLI,4,2014-03-09,3,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,378.0,0,1,619.5,6,3,mar
1786,10936/36,10936,36,19.0,30,0.2,GREAL,3,2014-03-09,2,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,456.00000000000006,1,1,456.00000000000006,6,3,mar
1787,10937/28,10937,28,45.6,8,0.0,CACTU,7,2014-03-10,3,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,364.8,0,0,644.8,0,3,mar
1789,10938/13,10938,13,6.0,20,0.25,QUICK,3,2014-03-10,2,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,90.0,1,1,2731.875,0,3,mar
1793,10939/2,10939,2,19.0,10,0.15,MAGAA,2,2014-03-10,2,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy,161.5,1,1,637.5,0,3,mar
1795,10940/7,10940,7,30.0,8,0.0,BONAP,8,2014-03-11,3,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,240.0,0,0,360.0,1,3,mar
1797,10941/31,10941,31,12.5,44,0.25,SAVEA,7,2014-03-11,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,412.5,1,1,4011.75,1,3,mar
1801,10942/49,10942,49,20.0,28,0.0,REGGC,9,2014-03-11,3,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,560.0,0,0,560.0,1,3,mar
1802,10943/13,10943,13,6.0,15,0.0,BSBEV,4,2014-03-11,2,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK,90.0,0,0,711.0,1,3,mar
1805,10944/11,10944,11,21.0,5,0.25,BOTTM,6,2014-03-12,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,78.75,1,1,1025.325,2,3,mar
1808,10945/13,10945,13,6.0,20,0.0,MORGK,4,2014-03-12,1,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,120.0,0,0,245.0,2,3,mar
1810,10946/10,10946,10,31.0,25,0.0,VAFFE,1,2014-03-12,2,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,775.0,0,0,1407.5,2,3,mar
1813,10947/59,10947,59,55.0,4,0.0,BSBEV,3,2014-03-13,2,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK,220.0,0,0,220.0,3,3,mar
1814,10948/50,10948,50,16.25,9,0.0,GODOS,3,2014-03-13,3,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,146.25,0,0,2362.25,3,3,mar
1817,10949/6,10949,6,25.0,12,0.0,BOTTM,2,2014-03-13,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,300.0,0,0,4422.0,3,3,mar
1821,10950/4,10950,4,22.0,5,0.0,MAGAA,1,2014-03-16,2,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy,110.0,0,0,110.0,6,3,mar
1822,10951/33,10951,33,2.5,15,0.05,RICSU,9,2014-03-16,2,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,35.625,1,1,458.755,6,3,mar
1825,10952/6,10952,6,25.0,16,0.05,ALFKI,1,2014-03-16,1,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,380.0,1,1,471.2,6,3,mar
1827,10953/20,10953,20,81.0,50,0.05,AROUT,9,2014-03-16,2,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,3847.5,1,1,4441.25,6,3,mar
1829,10954/16,10954,16,17.45,28,0.15,LINOD,5,2014-03-17,1,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,415.31,1,1,1659.5349999999999,0,3,mar
1833,10955/75,10955,75,7.75,12,0.2,FOLKO,8,2014-03-17,2,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,74.4,1,1,74.4,0,3,mar
1834,10956/21,10956,21,10.0,12,0.0,BLAUS,6,2014-03-17,2,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,120.0,0,0,677.0,0,3,mar
1837,10957/30,10957,30,25.89,30,0.0,HILAA,8,2014-03-18,3,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,776.7,0,0,1762.7,1,3,mar
1840,10958/5,10958,5,21.35,20,0.0,OCEA,7,2014-03-18,2,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,427.0,0,0,781.0,1,3,mar
1843,10959/75,10959,75,7.75,20,0.15,GOURL,6,2014-03-18,2,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,131.75,1,1,131.75,1,3,mar
1844,10960/24,10960,24,4.5,10,0.25,HILAA,3,2014-03-19,1,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,33.75,1,1,265.35,2,3,mar
1846,10961/52,10961,52,7.0,6,0.05,QUEE,8,2014-03-19,1,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,39.9,1,1,1119.9,2,3,mar
1848,10962/7,10962,7,30.0,45,0.0,QUICK,8,2014-03-19,2,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1350.0,0,0,3584.0,2,3,mar
1853,10963/60,10963,60,34.0,2,0.15,FURIB,9,2014-03-19,3,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,57.8,1,1,57.8,2,3,mar
1854,10964/18,10964,18,62.5,6,0.0,SPECD,3,2014-03-20,2,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,375.0,0,0,2052.5,3,3,mar
1857,10965/51,10965,51,53.0,16,0.0,OLDWO,6,2014-03-20,3,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,848.0,0,0,848.0,3,3,mar
1858,10966/37,10966,37,26.0,8,0.0,CHOPS,4,2014-03-20,1,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,208.0,0,1,1098.4599999999998,3,3,mar
1861,10967/19,10967,19,9.2,12,0.0,TOMSP,2,2014-03-23,2,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,110.39999999999999,0,0,910.4,6,3,mar
1863,10968/12,10968,12,38.0,30,0.0,ERNSH,1,2014-03-23,3,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1140.0,0,0,1408.0,6,3,mar
1866,10969/46,10969,46,12.0,9,0.0,COMMI,1,2014-03-23,2,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil,108.0,0,0,108.0,6,3,mar
1867,10970/52,10970,52,7.0,40,0.2,BOLID,9,2014-03-24,1,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain,224.00000000000003,1,1,224.00000000000003,0,3,mar
1868,10971/29,10971,29,123.79,14,0.0,FRANR,2,2014-03-24,2,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France,1733.0600000000002,0,0,1733.0600000000002,0,3,mar
1869,10972/17,10972,17,39.0,6,0.0,LACOR,4,2014-03-24,2,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,234.0,0,0,251.5,0,3,mar
1871,10973/26,10973,26,31.23,5,0.0,LACOR,6,2014-03-24,2,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,156.15,0,0,291.55,0,3,mar
1874,10974/63,10974,63,43.9,10,0.0,SPLIR,3,2014-03-25,3,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,439.0,0,0,439.0,1,3,mar
1875,10975/8,10975,8,40.0,16,0.0,BOTTM,1,2014-03-25,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,640.0,0,0,717.5,1,3,mar
1877,10976/28,10976,28,45.6,20,0.0,HILAA,1,2014-03-25,1,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,912.0,0,0,912.0,1,3,mar
1878,10977/39,10977,39,18.0,30,0.0,FOLKO,8,2014-03-26,3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,540.0,0,0,2233.0,2,3,mar
1882,10978/8,10978,8,40.0,20,0.15,MAISD,9,2014-03-26,2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,680.0,1,1,1303.195,2,3,mar
1886,10979/7,10979,7,30.0,18,0.0,ERNSH,8,2014-03-26,2,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,540.0,0,0,4813.5,2,3,mar
1892,10980/75,10980,75,7.75,40,0.2,FOLKO,4,2014-03-27,1,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,248.0,1,1,248.0,3,3,mar
1893,10981/38,10981,38,263.5,60,0.0,HANAR,1,2014-03-27,2,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,15810.0,0,0,15810.0,3,3,mar
1894,10982/7,10982,7,30.0,20,0.0,BOTTM,2,2014-03-27,1,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,600.0,0,0,1014.0,3,3,mar
1896,10983/13,10983,13,6.0,84,0.15,SAVEA,2,2014-03-27,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,428.4,1,1,720.9,3,3,mar
1898,10984/16,10984,16,17.45,55,0.0,SAVEA,1,2014-03-30,3,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,959.75,0,0,1809.75,6,3,mar
1901,10985/16,10985,16,17.45,36,0.1,HUNGO,2,2014-03-30,1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,565.38,1,1,2023.38,6,3,mar
1904,10986/11,10986,11,21.0,30,0.0,OCEA,8,2014-03-30,2,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,630.0,0,0,2220.0,6,3,mar
1908,10987/7,10987,7,30.0,60,0.0,EASTC,8,2014-03-31,1,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,1800.0,0,0,2772.0,0,3,mar
1911,10988/7,10988,7,30.0,60,0.0,RATTC,3,2014-03-31,2,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,1800.0,0,1,3574.8,0,3,mar
1913,10989/6,10989,6,25.0,40,0.0,QUEDE,2,2014-03-31,1,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,1000.0,0,0,1353.6,0,3,mar
1916,10990/21,10990,21,10.0,65,0.0,ERNSH,2,2014-04-01,3,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,650.0,0,1,4288.85,1,4,apr
1920,10991/2,10991,2,19.0,50,0.2,QUICK,1,2014-04-01,1,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,760.0,1,1,2296.0,1,4,apr
1923,10992/72,10992,72,34.8,2,0.0,THEBI,1,2014-04-01,3,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,69.6,0,0,69.6,1,4,apr
1924,10993/29,10993,29,123.79,50,0.25,FOLKO,7,2014-04-01,3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,4642.125,1,1,4895.4375,1,4,apr
1926,10994/59,10994,59,55.0,18,0.05,VAFFE,2,2014-04-02,3,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,940.5,1,1,940.5,2,4,apr
1927,10995/51,10995,51,53.0,20,0.0,PERIC,1,2014-04-02,3,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico,1060.0,0,0,1196.0,2,4,apr
1929,10996/42,10996,42,14.0,40,0.0,QUICK,4,2014-04-02,2,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,560.0,0,0,560.0,2,4,apr
1930,10997/32,10997,32,32.0,50,0.0,LILAS,8,2014-04-03,2,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,1600.0,0,1,1885.0,3,4,apr
1933,10998/24,10998,24,4.5,12,0.0,WOLZA,8,2014-04-03,2,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,54.0,0,0,686.0,3,4,apr
1937,10999/41,10999,41,9.65,20,0.05,OTTIK,6,2014-04-03,2,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,183.35000000000002,1,1,1197.9499999999998,3,4,apr
1940,11000/4,11000,4,22.0,25,0.25,RATTC,2,2014-04-06,3,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,412.5,1,1,903.75,6,4,apr
1943,11001/7,11001,7,30.0,60,0.0,FOLKO,2,2014-04-06,2,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,1800.0,0,0,2769.0,6,4,apr
1947,11002/13,11002,13,6.0,56,0.0,SAVEA,4,2014-04-06,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,336.0,0,1,1811.1,6,4,apr
1951,11003/1,11003,1,18.0,4,0.0,THECR,3,2014-04-06,3,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,72.0,0,0,326.0,6,4,apr
1954,11004/26,11004,26,31.23,6,0.0,MAISD,3,2014-04-07,1,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,187.38,0,0,295.38,0,4,apr
1956,11005/1,11005,1,18.0,2,0.0,WILMK,2,2014-04-07,1,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,36.0,0,0,586.0,0,4,apr
1958,11006/1,11006,1,18.0,8,0.0,GREAL,3,2014-04-07,2,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,144.0,0,1,329.685,0,4,apr
1960,11007/8,11007,8,40.0,30,0.0,PRINI,8,2014-04-08,2,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal,1200.0,0,0,2633.9,1,4,apr
1963,11008/28,11008,28,45.6,70,0.05,ERNSH,7,2014-04-08,3,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,3032.4,1,1,4680.9,1,4,apr
1966,11009/24,11009,24,4.5,12,0.0,GODOS,2,2014-04-08,1,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,54.0,0,1,616.5,1,4,apr
1969,11010/7,11010,7,30.0,20,0.0,REGGC,2,2014-04-09,2,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,600.0,0,0,645.0,2,4,apr
1971,11011/58,11011,58,13.25,40,0.05,ALFKI,3,2014-04-09,1,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,503.49999999999994,1,1,933.5,2,4,apr
1973,11012/19,11012,19,9.2,50,0.05,FRANK,1,2014-04-09,3,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,436.99999999999994,1,1,2825.3,2,4,apr
1976,11013/23,11013,23,9.0,10,0.0,ROMEY,2,2014-04-09,1,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain,90.0,0,0,361.0,2,4,apr
1980,11014/41,11014,41,9.65,28,0.1,LINOD,2,2014-04-10,3,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,243.18,1,1,243.18,3,4,apr
1981,11015/30,11015,30,25.89,15,0.0,SANTG,2,2014-04-10,2,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway,388.35,0,0,622.35,3,4,apr
1983,11016/31,11016,31,12.5,15,0.0,AROUT,9,2014-04-10,2,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,187.5,0,0,491.5,3,4,apr
1985,11017/3,11017,3,10.0,25,0.0,ERNSH,9,2014-04-13,2,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,250.0,0,0,6750.0,6,4,apr
1988,11018/12,11018,12,38.0,20,0.0,LONEP,4,2014-04-13,2,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,760.0,0,0,1575.0,6,4,apr
1991,11019/46,11019,46,12.0,3,0.0,RANCH,6,2014-04-13,3,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,36.0,0,0,76.0,6,4,apr
1993,11020/10,11020,10,31.0,24,0.15,OTTIK,2,2014-04-14,2,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,632.4,1,1,632.4,0,4,apr
1994,11021/2,11021,2,19.0,11,0.25,QUICK,3,2014-04-14,1,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,156.75,1,1,6306.24,0,4,apr
1999,11022/19,11022,19,9.2,35,0.0,HANAR,9,2014-04-14,2,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,322.0,0,0,1402.0,0,4,apr
2001,11023/7,11023,7,30.0,4,0.0,BSBEV,1,2014-04-14,2,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK,120.0,0,0,1500.0,0,4,apr
2003,11024/26,11024,26,31.23,12,0.0,EASTC,4,2014-04-15,1,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,374.76,0,0,1966.81,1,4,apr
2007,11025/1,11025,1,18.0,10,0.1,WARTH,6,2014-04-15,3,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,162.0,1,1,270.0,1,4,apr
2009,11026/18,11026,18,62.5,8,0.0,FRANS,4,2014-04-15,1,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,500.0,0,0,1030.0,1,4,apr
2011,11027/24,11027,24,4.5,30,0.25,BOTTM,1,2014-04-16,1,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,101.25,1,1,877.7249999999999,2,4,apr
2013,11028/55,11028,55,24.0,35,0.0,KOENE,2,2014-04-16,1,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,840.0,0,0,2160.0,2,4,apr
2015,11029/56,11029,56,38.0,20,0.0,CHOPS,4,2014-04-16,1,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,760.0,0,0,1286.8,2,4,apr
2017,11030/2,11030,2,19.0,100,0.25,SAVEA,7,2014-04-17,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,1425.0,1,1,12615.05,3,4,apr
2021,11031/1,11031,1,18.0,45,0.0,SAVEA,6,2014-04-17,2,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,810.0,0,0,2393.5,3,4,apr
2026,11032/36,11032,36,19.0,35,0.0,WHITC,2,2014-04-17,3,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,665.0,0,0,8902.5,3,4,apr
2029,11033/53,11033,53,32.8,70,0.1,RICSU,7,2014-04-17,3,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,2066.4,1,1,3232.8,3,4,apr
2031,11034/21,11034,21,10.0,15,0.1,OLDWO,8,2014-04-20,1,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,135.0,1,1,539.4,6,4,apr
2034,11035/1,11035,1,18.0,10,0.0,SUPRD,2,2014-04-20,2,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,180.0,0,0,1754.5,6,4,apr
2038,11036/13,11036,13,6.0,7,0.0,DRACD,8,2014-04-20,3,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany,42.0,0,0,1692.0,6,4,apr
2040,11037/70,11037,70,15.0,4,0.0,GODOS,7,2014-04-21,1,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,60.0,0,0,60.0,0,4,apr
2041,11038/40,11038,40,18.4,5,0.2,SUPRD,1,2014-04-21,2,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,73.6,1,1,732.6,0,4,apr
2044,11039/28,11039,28,45.6,20,0.0,LINOD,1,2014-04-21,2,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,912.0,0,0,3090.0,0,4,apr
2048,11040/21,11040,21,10.0,20,0.0,GREAL,4,2014-04-22,3,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,200.0,0,0,200.0,1,4,apr
2049,11041/2,11041,2,19.0,30,0.2,CHOPS,3,2014-04-22,2,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,456.00000000000006,1,1,1773.0,1,4,apr
2051,11042/44,11042,44,19.45,15,0.0,COMMI,2,2014-04-22,1,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil,291.75,0,0,405.75,1,4,apr
2053,11043/11,11043,11,21.0,10,0.0,SPECD,5,2014-04-22,2,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,210.0,0,0,210.0,1,4,apr
2054,11044/62,11044,62,49.3,12,0.0,WOLZA,4,2014-04-23,1,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,591.5999999999999,0,0,591.5999999999999,2,4,apr
2055,11045/33,11045,33,2.5,15,0.0,BOTTM,6,2014-04-23,2,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,37.5,0,0,1309.5,2,4,apr
2057,11046/12,11046,12,38.0,20,0.05,WANDK,8,2014-04-23,2,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany,722.0,1,1,1485.8,2,4,apr
2060,11047/1,11047,1,18.0,25,0.25,EASTC,7,2014-04-24,3,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,337.5,1,1,817.8750000000001,3,4,apr
2062,11048/68,11048,68,12.5,42,0.0,BOTTM,7,2014-04-24,3,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,525.0,0,0,525.0,3,4,apr
2063,11049/2,11049,2,19.0,10,0.2,GOURL,3,2014-04-24,1,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,152.0,1,1,273.6,3,4,apr
2065,11050/76,11050,76,18.0,50,0.1,FOLKO,8,2014-04-27,2,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,810.0,1,1,810.0,6,4,apr
2066,11051/24,11051,24,4.5,10,0.2,LAMAI,7,2014-04-27,3,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,36.0,1,1,36.0,6,4,apr
2067,11052/43,11052,43,46.0,30,0.2,HANAR,3,2014-04-27,1,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,1104.0000000000002,1,1,1332.0000000000002,6,4,apr
2069,11053/18,11053,18,62.5,35,0.2,PICCO,2,2014-04-27,2,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,1750.0,1,1,3055.0,6,4,apr
2072,11054/33,11054,33,2.5,10,0.0,CACTU,8,2014-04-28,1,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,25.0,0,0,305.0,0,4,apr
2074,11055/24,11055,24,4.5,15,0.0,HILAA,7,2014-04-28,2,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,67.5,0,0,1727.5,0,4,apr
2078,11056/7,11056,7,30.0,40,0.0,EASTC,8,2014-04-28,2,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,1200.0,0,0,3740.0,0,4,apr
2081,11057/70,11057,70,15.0,3,0.0,NORTS,3,2014-04-29,3,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK,45.0,0,0,45.0,1,4,apr
2082,11058/21,11058,21,10.0,3,0.0,BLAUS,9,2014-04-29,3,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,30.0,0,0,858.0,1,4,apr
2085,11059/13,11059,13,6.0,30,0.0,RICAR,2,2014-04-29,2,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,180.0,0,0,1838.0,1,4,apr
2088,11060/60,11060,60,34.0,4,0.0,FRANS,2,2014-04-30,2,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,136.0,0,0,266.0,2,4,apr
2090,11061/60,11061,60,34.0,15,0.0,GREAL,4,2014-04-30,3,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,510.0,0,0,510.0,2,4,apr
2091,11062/53,11062,53,32.8,10,0.2,REGGC,4,2014-04-30,2,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,262.4,1,1,406.4,2,4,apr
2093,11063/34,11063,34,14.0,30,0.0,HUNGO,3,2014-04-30,2,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,420.0,0,1,1342.95,2,4,apr
2096,11064/17,11064,17,39.0,77,0.1,SAVEA,1,2014-05-01,1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,2702.7000000000003,1,1,4330.400000000001,3,5,may
2101,11065/30,11065,30,25.89,4,0.25,LILAS,8,2014-05-01,1,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,77.67,1,1,189.42000000000002,3,5,may
2103,11066/16,11066,16,17.45,3,0.0,WHITC,7,2014-05-01,2,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,52.349999999999994,0,0,928.75,3,5,may
2106,11067/41,11067,41,9.65,9,0.0,DRACD,1,2014-05-04,2,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany,86.85000000000001,0,0,86.85000000000001,6,5,may
2107,11068/28,11068,28,45.6,8,0.15,QUEE,8,2014-05-04,2,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,310.08,1,1,2027.08,6,5,may
