Product Cost,Discount (hypothesis 1 to plot (2).csv),Discount,Id (hypothesis 1 to plot (2).csv),Id,Number of Records,On Sale,OrderDate,OrderId (hypothesis 1 to plot (2).csv),Order Id,ProductId (hypothesis 1 to plot (2).csv),Product Id,Quantity (hypothesis 1 to plot (2).csv),Quantity,ShipAddress,ShipCity,ShipCountry,ShipName,ShipPostalCode,ShipRegion,ShippedDate,UnitPrice (hypothesis 1 to plot (2).csv),Unit Price,Discounted Order,Order Total,Price
226.8,0.1,0.1,10493/65,10493/65,1,1,4/2/2013,10493,10493,65,65,15,15,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,Western Europe,4/10/2013,16.8,16.8,1,608.4,226.8
122.4,0.1,0.1,10493/66,10493/66,1,1,4/2/2013,10493,10493,66,66,10,10,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,Western Europe,4/10/2013,13.6,13.6,1,608.4,122.4
259.2,0.1,0.1,10493/69,10493/69,1,1,4/2/2013,10493,10493,69,69,10,10,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,Western Europe,4/10/2013,28.8,28.8,1,608.4,259.2
912,0,0,10494/56,10494/56,1,0,4/2/2013,10494,10494,56,56,30,30,"Av. dos Lusíadas, 23",Sao Paulo,Brazil,Comércio Mineiro,05432-043,South America,4/9/2013,30.4,30.4,0,912,912
72,0,0,10495/23,10495/23,1,0,4/3/2013,10495,10495,23,23,10,10,2319 Elm St.,Vancouver,Canada,Laughing Bacchus Wine Cellars,V3F 2K1,North America,4/11/2013,7.2,7.2,0,278,72
154,0,0,10495/41,10495/41,1,0,4/3/2013,10495,10495,41,41,20,20,2319 Elm St.,Vancouver,Canada,Laughing Bacchus Wine Cellars,V3F 2K1,North America,4/11/2013,7.7,7.7,0,278,154
52,0,0,10495/77,10495/77,1,0,4/3/2013,10495,10495,77,77,5,5,2319 Elm St.,Vancouver,Canada,Laughing Bacchus Wine Cellars,V3F 2K1,North America,4/11/2013,10.4,10.4,0,278,52
190,0.05,0.05,10496/31,10496/31,1,1,4/4/2013,10496,10496,31,31,20,20,"Av. Inês de Castro, 414",Sao Paulo,Brazil,Tradiçao Hipermercados,05634-030,South America,4/7/2013,10,10,1,190,190
425.6,0,0,10497/56,10497/56,1,0,4/4/2013,10497,10497,56,56,14,14,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,4/7/2013,30.4,30.4,0,1380.6,425.6
695,0,0,10497/72,10497/72,1,0,4/4/2013,10497,10497,72,72,25,25,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,4/7/2013,27.8,27.8,0,1380.6,695
260,0,0,10497/77,10497/77,1,0,4/4/2013,10497,10497,77,77,25,25,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,4/7/2013,10.4,10.4,0,1380.6,260
63,0,0,10498/24,10498/24,1,0,4/7/2013,10498,10498,24,24,14,14,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,South America,4/11/2013,4.5,4.5,0,575,63
92,0,0,10498/40,10498/40,1,0,4/7/2013,10498,10498,40,40,5,5,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,South America,4/11/2013,18.4,18.4,0,575,92
420,0,0,10498/42,10498/42,1,0,4/7/2013,10498,10498,42,42,30,30,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,South America,4/11/2013,14,14,0,575,420
912,0,0,10499/28,10499/28,1,0,4/8/2013,10499,10499,28,28,20,20,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,South America,4/16/2013,45.6,45.6,0,1412,912
500,0,0,10499/49,10499/49,1,0,4/8/2013,10499,10499,49,49,25,25,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,South America,4/16/2013,20,20,0,1412,500
176.7,0.05,0.05,10500/15,10500/15,1,1,4/9/2013,10500,10500,15,15,12,12,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,Western Europe,4/17/2013,15.5,15.5,1,523.26,176.7
346.56,0.05,0.05,10500/28,10500/28,1,1,4/9/2013,10500,10500,28,28,8,8,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,Western Europe,4/17/2013,45.6,45.6,1,523.26,346.56
149,0,0,10501/54,10501/54,1,0,4/9/2013,10501,10501,54,54,20,20,Forsterstr. 57,Mannheim,Germany,Blauer See Delikatessen,68306,Western Europe,4/16/2013,7.45,7.45,0,149,149
199.5,0,0,10502/45,10502/45,1,0,4/10/2013,10502,10502,45,45,21,21,Calle Dr. Jorge Cash 321,México D.F.,Mexico,Pericles Comidas clásicas,05033,Central America,4/29/2013,9.5,9.5,0,816.3,199.5
196.8,0,0,10502/53,10502/53,1,0,4/10/2013,10502,10502,53,53,6,6,Calle Dr. Jorge Cash 321,México D.F.,Mexico,Pericles Comidas clásicas,05033,Central America,4/29/2013,32.8,32.8,0,816.3,196.8
420,0,0,10502/67,10502/67,1,0,4/10/2013,10502,10502,67,67,30,30,Calle Dr. Jorge Cash 321,México D.F.,Mexico,Pericles Comidas clásicas,05033,Central America,4/29/2013,14,14,0,816.3,420
1627.5,0,0,10503/14,10503/14,1,0,4/11/2013,10503,10503,14,14,70,70,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,British Isles,4/16/2013,23.25,23.25,0,2048.5,1627.5
421,0,0,10503/65,10503/65,1,0,4/11/2013,10503,10503,65,65,20,20,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,British Isles,4/16/2013,21.05,21.05,0,2048.5,421
228,0,0,10504/2,10504/2,1,0,4/11/2013,10504,10504,2,2,12,12,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,North America,4/18/2013,19,19,0,1388.5,228
120,0,0,10504/21,10504/21,1,0,4/11/2013,10504,10504,21,21,12,12,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,North America,4/18/2013,10,10,0,1388.5,120
328,0,0,10504/53,10504/53,1,0,4/11/2013,10504,10504,53,53,10,10,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,North America,4/18/2013,32.8,32.8,0,1388.5,328
712.5,0,0,10504/61,10504/61,1,0,4/11/2013,10504,10504,61,61,25,25,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,North America,4/18/2013,28.5,28.5,0,1388.5,712.5
147.9,0,0,10505/62,10505/62,1,0,4/14/2013,10505,10505,62,62,3,3,43 rue St. Laurent,Montréal,Canada,Mère Paillarde,H1J 1C3,North America,4/21/2013,49.3,49.3,0,147.9,147.9
226.8,0.1,0.1,10506/25,10506/25,1,1,4/15/2013,10506,10506,25,25,18,18,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,Western Europe,5/2/2013,14,14,1,415.8,226.8
189,0.1,0.1,10506/70,10506/70,1,1,4/15/2013,10506,10506,70,70,14,14,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,Western Europe,5/2/2013,15,15,1,415.8,189
586.5,0.15,0.15,10507/43,10507/43,1,1,4/15/2013,10507,10507,43,43,15,15,Mataderos  2312,México D.F.,Mexico,Antonio Moreno Taquería,05023,Central America,4/22/2013,46,46,1,749.0625,586.5
162.5625,0.15,0.15,10507/48,10507/48,1,1,4/15/2013,10507,10507,48,48,15,15,Mataderos  2312,México D.F.,Mexico,Antonio Moreno Taquería,05023,Central America,4/22/2013,12.75,12.75,1,749.0625,162.5625
60,0,0,10508/13,10508/13,1,0,4/16/2013,10508,10508,13,13,10,10,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,Western Europe,5/13/2013,6,6,0,240,60
180,0,0,10508/39,10508/39,1,0,4/16/2013,10508,10508,39,39,10,10,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,Western Europe,5/13/2013,18,18,0,240,180
136.8,0,0,10509/28,10509/28,1,0,4/17/2013,10509,10509,28,28,3,3,Forsterstr. 57,Mannheim,Germany,Blauer See Delikatessen,68306,Western Europe,4/29/2013,45.6,45.6,0,136.8,136.8
4456.44,0,0,10510/29,10510/29,1,0,4/18/2013,10510,10510,29,29,36,36,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,4/28/2013,123.79,123.79,1,4707.54,4456.44
251.1,0.1,0.1,10510/75,10510/75,1,1,4/18/2013,10510,10510,75,75,36,36,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,4/28/2013,7.75,7.75,1,4707.54,251.1
935,0.15,0.15,10511/4,10511/4,1,1,4/18/2013,10511,10511,4,4,50,50,"12, rue des Bouchers",Marseille,France,Bon app',13008,Western Europe,4/21/2013,22,22,1,2550,935
1275,0.15,0.15,10511/7,10511/7,1,1,4/18/2013,10511,10511,7,7,50,50,"12, rue des Bouchers",Marseille,France,Bon app',13008,Western Europe,4/21/2013,30,30,1,2550,1275
340,0.15,0.15,10511/8,10511/8,1,1,4/18/2013,10511,10511,8,8,10,10,"12, rue des Bouchers",Marseille,France,Bon app',13008,Western Europe,4/21/2013,40,40,1,2550,340
38.25,0.15,0.15,10512/24,10512/24,1,1,4/21/2013,10512,10512,24,24,10,10,"Rua Orós, 92",Sao Paulo,Brazil,Familia Arquibaldo,05442-030,South America,4/24/2013,4.5,4.5,1,525.3,38.25
91.8,0.15,0.15,10512/46,10512/46,1,1,4/21/2013,10512,10512,46,46,9,9,"Rua Orós, 92",Sao Paulo,Brazil,Familia Arquibaldo,05442-030,South America,4/24/2013,12,12,1,525.3,91.8
48.45,0.15,0.15,10512/47,10512/47,1,1,4/21/2013,10512,10512,47,47,6,6,"Rua Orós, 92",Sao Paulo,Brazil,Familia Arquibaldo,05442-030,South America,4/24/2013,9.5,9.5,1,525.3,48.45
346.8,0.15,0.15,10512/60,10512/60,1,1,4/21/2013,10512,10512,60,60,12,12,"Rua Orós, 92",Sao Paulo,Brazil,Familia Arquibaldo,05442-030,South America,4/24/2013,34,34,1,525.3,346.8
320,0.2,0.2,10513/21,10513/21,1,1,4/22/2013,10513,10513,21,21,40,40,Adenauerallee 900,Stuttgart,Germany,Die Wandernde Kuh,70563,Western Europe,4/28/2013,10,10,1,1942,320
1280,0.2,0.2,10513/32,10513/32,1,1,4/22/2013,10513,10513,32,32,50,50,Adenauerallee 900,Stuttgart,Germany,Die Wandernde Kuh,70563,Western Europe,4/28/2013,32,32,1,1942,1280
342,0.2,0.2,10513/61,10513/61,1,1,4/22/2013,10513,10513,61,61,15,15,Adenauerallee 900,Stuttgart,Germany,Die Wandernde Kuh,70563,Western Europe,4/28/2013,28.5,28.5,1,1942,342
3159,0,0,10514/20,10514/20,1,0,4/22/2013,10514,10514,20,20,39,39,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,5/16/2013,81,81,0,8623.45,3159
1596,0,0,10514/28,10514/28,1,0,4/22/2013,10514,10514,28,28,35,35,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,5/16/2013,45.6,45.6,0,8623.45,1596
2660,0,0,10514/56,10514/56,1,0,4/22/2013,10514,10514,56,56,70,70,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,5/16/2013,38,38,0,8623.45,2660
820.95,0,0,10514/65,10514/65,1,0,4/22/2013,10514,10514,65,65,39,39,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,5/16/2013,21.05,21.05,0,8623.45,820.95
387.5,0,0,10514/75,10514/75,1,0,4/22/2013,10514,10514,75,75,50,50,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,5/16/2013,7.75,7.75,0,8623.45,387.5
1319.2,0.15,0.15,10515/9,10515/9,1,1,4/23/2013,10515,10515,9,9,16,16,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,Western Europe,5/23/2013,97,97,1,9921.3,1319.2
872.5,0,0,10515/16,10515/16,1,0,4/23/2013,10515,10515,16,16,50,50,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,Western Europe,5/23/2013,17.45,17.45,1,9921.3,872.5
5268,0,0,10515/27,10515/27,1,0,4/23/2013,10515,10515,27,27,120,120,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,Western Europe,5/23/2013,43.9,43.9,1,9921.3,5268
34,0.15,0.15,10515/33,10515/33,1,1,4/23/2013,10515,10515,33,33,16,16,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,Western Europe,5/23/2013,2.5,2.5,1,9921.3,34
2427.6,0.15,0.15,10515/60,10515/60,1,1,4/23/2013,10515,10515,60,60,84,84,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,Western Europe,5/23/2013,34,34,1,9921.3,2427.6
1406.25,0.1,0.1,10516/18,10516/18,1,1,4/24/2013,10516,10516,18,18,25,25,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,British Isles,5/1/2013,62.5,62.5,1,2381.05,1406.25
694.8,0.1,0.1,10516/41,10516/41,1,1,4/24/2013,10516,10516,41,41,80,80,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,British Isles,5/1/2013,9.65,9.65,1,2381.05,694.8
280,0,0,10516/42,10516/42,1,0,4/24/2013,10516,10516,42,42,20,20,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,British Isles,5/1/2013,14,14,1,2381.05,280
42,0,0,10517/52,10517/52,1,0,4/24/2013,10517,10517,52,52,6,6,South House 300 Queensbridge,London,UK,North/South,SW7 1RZ,British Isles,4/29/2013,7,7,0,352,42
220,0,0,10517/59,10517/59,1,0,4/24/2013,10517,10517,59,59,4,4,South House 300 Queensbridge,London,UK,North/South,SW7 1RZ,British Isles,4/29/2013,55,55,0,352,220
90,0,0,10517/70,10517/70,1,0,4/24/2013,10517,10517,70,70,6,6,South House 300 Queensbridge,London,UK,North/South,SW7 1RZ,British Isles,4/29/2013,15,15,0,352,90
22.5,0,0,10518/24,10518/24,1,0,4/25/2013,10518,10518,24,24,5,5,Avda. Azteca 123,México D.F.,Mexico,Tortuga Restaurante,05033,Central America,5/5/2013,4.5,4.5,0,4150.05,22.5
3952.5,0,0,10518/38,10518/38,1,0,4/25/2013,10518,10518,38,38,15,15,Avda. Azteca 123,México D.F.,Mexico,Tortuga Restaurante,05033,Central America,5/5/2013,263.5,263.5,0,4150.05,3952.5
175.05,0,0,10518/44,10518/44,1,0,4/25/2013,10518,10518,44,44,9,9,Avda. Azteca 123,México D.F.,Mexico,Tortuga Restaurante,05033,Central America,5/5/2013,19.45,19.45,0,4150.05,175.05
471.2,0.05,0.05,10519/10,10519/10,1,1,4/28/2013,10519,10519,10,10,16,16,Hauptstr. 31,Bern,Switzerland,Chop-suey Chinese,3012,Western Europe,5/1/2013,31,31,1,2314.2,471.2
1520,0,0,10519/56,10519/56,1,0,4/28/2013,10519,10519,56,56,40,40,Hauptstr. 31,Bern,Switzerland,Chop-suey Chinese,3012,Western Europe,5/1/2013,38,38,1,2314.2,1520
323,0.05,0.05,10519/60,10519/60,1,1,4/28/2013,10519,10519,60,60,10,10,Hauptstr. 31,Bern,Switzerland,Chop-suey Chinese,3012,Western Europe,5/1/2013,34,34,1,2314.2,323
36,0,0,10520/24,10520/24,1,0,4/29/2013,10520,10520,24,24,8,8,Erling Skakkes gate 78,Stavern,Norway,Santé Gourmet,4110,Scandinavia,5/1/2013,4.5,4.5,0,200,36
164,0,0,10520/53,10520/53,1,0,4/29/2013,10520,10520,53,53,5,5,Erling Skakkes gate 78,Stavern,Norway,Santé Gourmet,4110,Scandinavia,5/1/2013,32.8,32.8,0,200,164
54,0,0,10521/35,10521/35,1,0,4/29/2013,10521,10521,35,35,3,3,Cerrito 333,Buenos Aires,Argentina,Cactus Comidas para llevar,1010,South America,5/2/2013,18,18,0,225.5,54
96.5,0,0,10521/41,10521/41,1,0,4/29/2013,10521,10521,41,41,10,10,Cerrito 333,Buenos Aires,Argentina,Cactus Comidas para llevar,1010,South America,5/2/2013,9.65,9.65,0,225.5,96.5
75,0,0,10521/68,10521/68,1,0,4/29/2013,10521,10521,68,68,6,6,Cerrito 333,Buenos Aires,Argentina,Cactus Comidas para llevar,1010,South America,5/2/2013,12.5,12.5,0,225.5,75
576,0.2,0.2,10522/1,10522/1,1,1,4/30/2013,10522,10522,1,1,40,40,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,5/6/2013,18,18,1,2318.24,576
960,0,0,10522/8,10522/8,1,0,4/30/2013,10522,10522,8,8,24,24,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,5/6/2013,40,40,1,2318.24,960
414.24,0.2,0.2,10522/30,10522/30,1,1,4/30/2013,10522,10522,30,30,20,20,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,5/6/2013,25.89,25.89,1,2318.24,414.24
368,0.2,0.2,10522/40,10522/40,1,1,4/30/2013,10522,10522,40,40,25,25,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,5/6/2013,18.4,18.4,1,2318.24,368
877.5,0.1,0.1,10523/17,10523/17,1,1,5/1/2013,10523,10523,17,17,25,25,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,British Isles,5/30/2013,39,39,1,2444.31,877.5
1093.5,0.1,0.1,10523/20,10523/20,1,1,5/1/2013,10523,10523,20,20,15,15,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,British Isles,5/30/2013,81,81,1,2444.31,1093.5
421.2,0.1,0.1,10523/37,10523/37,1,1,5/1/2013,10523,10523,37,37,18,18,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,British Isles,5/30/2013,26,26,1,2444.31,421.2
52.11,0.1,0.1,10523/41,10523/41,1,1,5/1/2013,10523,10523,41,41,6,6,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,British Isles,5/30/2013,9.65,9.65,1,2444.31,52.11
62,0,0,10524/10,10524/10,1,0,5/1/2013,10524,10524,10,10,2,2,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,Northern Europe,5/7/2013,31,31,0,3192.65,62
258.9,0,0,10524/30,10524/30,1,0,5/1/2013,10524,10524,30,30,10,10,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,Northern Europe,5/7/2013,25.89,25.89,0,3192.65,258.9
2760,0,0,10524/43,10524/43,1,0,5/1/2013,10524,10524,43,43,60,60,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,Northern Europe,5/7/2013,46,46,0,3192.65,2760
111.75,0,0,10524/54,10524/54,1,0,5/1/2013,10524,10524,54,54,15,15,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,Northern Europe,5/7/2013,7.45,7.45,0,3192.65,111.75
570,0,0,10525/36,10525/36,1,0,5/2/2013,10525,10525,36,36,30,30,"12, rue des Bouchers",Marseille,France,Bon app',13008,Western Europe,5/23/2013,19,19,1,818.4,570
248.4,0.1,0.1,10525/40,10525/40,1,1,5/2/2013,10525,10525,40,40,15,15,"12, rue des Bouchers",Marseille,France,Bon app',13008,Western Europe,5/23/2013,18.4,18.4,1,818.4,248.4
122.4,0.15,0.15,10526/1,10526/1,1,1,5/5/2013,10526,10526,1,1,8,8,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,Scandinavia,5/15/2013,18,18,1,1151.4,122.4
60,0,0,10526/13,10526/13,1,0,5/5/2013,10526,10526,13,13,10,10,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,Scandinavia,5/15/2013,6,6,1,1151.4,60
969,0.15,0.15,10526/56,10526/56,1,1,5/5/2013,10526,10526,56,56,30,30,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,Scandinavia,5/15/2013,38,38,1,1151.4,969
990,0.1,0.1,10527/4,10527/4,1,1,5/5/2013,10527,10527,4,4,50,50,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,Western Europe,5/7/2013,22,22,1,1503,990
513,0.1,0.1,10527/36,10527/36,1,1,5/5/2013,10527,10527,36,36,30,30,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,Western Europe,5/7/2013,19,19,1,1503,513
63,0,0,10528/11,10528/11,1,0,5/6/2013,10528,10528,11,11,3,3,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,North America,5/9/2013,21,21,1,392.2,63
16,0.2,0.2,10528/33,10528/33,1,1,5/6/2013,10528,10528,33,33,8,8,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,North America,5/9/2013,2.5,2.5,1,392.2,16
313.2,0,0,10528/72,10528/72,1,0,5/6/2013,10528,10528,72,72,9,9,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,North America,5/9/2013,34.8,34.8,1,392.2,313.2
336,0,0,10529/55,10529/55,1,0,5/7/2013,10529,10529,55,55,14,14,Rue Joseph-Bens 532,Bruxelles,Belgium,Maison Dewey,B-1180,Western Europe,5/9/2013,24,24,0,946,336
250,0,0,10529/68,10529/68,1,0,5/7/2013,10529,10529,68,68,20,20,Rue Joseph-Bens 532,Bruxelles,Belgium,Maison Dewey,B-1180,Western Europe,5/9/2013,12.5,12.5,0,946,250
360,0,0,10529/69,10529/69,1,0,5/7/2013,10529,10529,69,69,10,10,Rue Joseph-Bens 532,Bruxelles,Belgium,Maison Dewey,B-1180,Western Europe,5/9/2013,36,36,0,946,360
1560,0,0,10530/17,10530/17,1,0,5/8/2013,10530,10530,17,17,40,40,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,Western Europe,5/12/2013,39,39,0,4180,1560
1150,0,0,10530/43,10530/43,1,0,5/8/2013,10530,10530,43,43,25,25,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,Western Europe,5/12/2013,46,46,0,4180,1150
570,0,0,10530/61,10530/61,1,0,5/8/2013,10530,10530,61,61,20,20,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,Western Europe,5/12/2013,28.5,28.5,0,4180,570
900,0,0,10530/76,10530/76,1,0,5/8/2013,10530,10530,76,76,50,50,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,Western Europe,5/12/2013,18,18,0,4180,900
110,0,0,10531/59,10531/59,1,0,5/8/2013,10531,10531,59,59,2,2,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Argentina,Océano Atlántico Ltda.,1010,South America,5/19/2013,55,55,0,110,110
388.35,0,0,10532/30,10532/30,1,0,5/9/2013,10532,10532,30,30,15,15,35 King George,London,UK,Eastern Connection,WX3 6FW,British Isles,5/12/2013,25.89,25.89,0,796.35,388.35
408,0,0,10532/66,10532/66,1,0,5/9/2013,10532,10532,66,66,24,24,35 King George,London,UK,Eastern Connection,WX3 6FW,British Isles,5/12/2013,17,17,0,796.35,408
1045,0.05,0.05,10533/4,10533/4,1,1,5/12/2013,10533,10533,4,4,50,50,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,Northern Europe,5/22/2013,22,22,1,2222.2,1045
835.2,0,0,10533/72,10533/72,1,0,5/12/2013,10533,10533,72,72,24,24,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,Northern Europe,5/22/2013,34.8,34.8,1,2222.2,835.2
342,0.05,0.05,10533/73,10533/73,1,1,5/12/2013,10533,10533,73,73,24,24,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,Northern Europe,5/22/2013,15,15,1,2222.2,342
258.9,0,0,10534/30,10534/30,1,0,5/12/2013,10534,10534,30,30,10,10,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,5/14/2013,25.89,25.89,1,465.7,258.9
147.2,0.2,0.2,10534/40,10534/40,1,1,5/12/2013,10534,10534,40,40,10,10,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,5/14/2013,18.4,18.4,1,465.7,147.2
59.6,0.2,0.2,10534/54,10534/54,1,1,5/12/2013,10534,10534,54,54,10,10,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,5/14/2013,7.45,7.45,1,465.7,59.6
945,0.1,0.1,10535/11,10535/11,1,1,5/13/2013,10535,10535,11,11,50,50,Mataderos  2312,México D.F.,Mexico,Antonio Moreno Taquería,05023,Central America,5/21/2013,21,21,1,1940.85,945
165.6,0.1,0.1,10535/40,10535/40,1,1,5/13/2013,10535,10535,40,40,10,10,Mataderos  2312,México D.F.,Mexico,Antonio Moreno Taquería,05023,Central America,5/21/2013,18.4,18.4,1,1940.85,165.6
87.75,0.1,0.1,10535/57,10535/57,1,1,5/13/2013,10535,10535,57,57,5,5,Mataderos  2312,México D.F.,Mexico,Antonio Moreno Taquería,05023,Central America,5/21/2013,19.5,19.5,1,1940.85,87.75
742.5,0.1,0.1,10535/59,10535/59,1,1,5/13/2013,10535,10535,59,59,15,15,Mataderos  2312,México D.F.,Mexico,Antonio Moreno Taquería,05023,Central America,5/21/2013,55,55,1,1940.85,742.5
427.5,0.25,0.25,10536/12,10536/12,1,1,5/14/2013,10536,10536,12,12,15,15,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,6/6/2013,38,38,1,1645,427.5
250,0,0,10536/31,10536/31,1,0,5/14/2013,10536,10536,31,31,20,20,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,6/6/2013,12.5,12.5,1,1645,250
75,0,0,10536/33,10536/33,1,0,5/14/2013,10536,10536,33,33,30,30,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,6/6/2013,2.5,2.5,1,1645,75
892.5,0.25,0.25,10536/60,10536/60,1,1,5/14/2013,10536,10536,60,60,35,35,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,6/6/2013,34,34,1,1645,892.5
375,0,0,10537/31,10537/31,1,0,5/14/2013,10537,10537,31,31,30,30,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,Western Europe,5/19/2013,12.5,12.5,0,1823.8,375
318,0,0,10537/51,10537/51,1,0,5/14/2013,10537,10537,51,51,6,6,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,Western Europe,5/19/2013,53,53,0,1823.8,318
265,0,0,10537/58,10537/58,1,0,5/14/2013,10537,10537,58,58,20,20,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,Western Europe,5/19/2013,13.25,13.25,0,1823.8,265
730.8,0,0,10537/72,10537/72,1,0,5/14/2013,10537,10537,72,72,21,21,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,Western Europe,5/19/2013,34.8,34.8,0,1823.8,730.8
135,0,0,10537/73,10537/73,1,0,5/14/2013,10537,10537,73,73,9,9,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,Western Europe,5/19/2013,15,15,0,1823.8,135
105,0,0,10538/70,10538/70,1,0,5/15/2013,10538,10538,70,70,7,7,Fauntleroy Circus,London,UK,B's Beverages,EC2 5NT,British Isles,5/16/2013,15,15,0,139.8,105
34.8,0,0,10538/72,10538/72,1,0,5/15/2013,10538,10538,72,72,1,1,Fauntleroy Circus,London,UK,B's Beverages,EC2 5NT,British Isles,5/16/2013,34.8,34.8,0,139.8,34.8
