Id,OrderId,ProductId,UnitPrice,Quantity,Discount,price,OnSale,discounted_order,order_total
11042/44,11042,44,19.45,15,0.0,291.75,0,0,405.75
11042/61,11042,61,28.5,4,0.0,114.0,0,0,405.75
11043/11,11043,11,21.0,10,0.0,210.0,0,0,210.0
11044/62,11044,62,49.3,12,0.0,591.5999999999999,0,0,591.5999999999999
11045/33,11045,33,2.5,15,0.0,37.5,0,0,1309.5
11045/51,11045,51,53.0,24,0.0,1272.0,0,0,1309.5
11046/12,11046,12,38.0,20,0.05,722.0,1,1,1485.8
11046/32,11046,32,32.0,15,0.05,456.0,1,1,1485.8
11046/35,11046,35,18.0,18,0.05,307.79999999999995,1,1,1485.8
11047/1,11047,1,18.0,25,0.25,337.5,1,1,817.8750000000001
11047/5,11047,5,21.35,30,0.25,480.3750000000001,1,1,817.8750000000001
11048/68,11048,68,12.5,42,0.0,525.0,0,0,525.0
11049/2,11049,2,19.0,10,0.2,152.0,1,1,273.6
11049/12,11049,12,38.0,4,0.2,121.60000000000001,1,1,273.6
11050/76,11050,76,18.0,50,0.1,810.0,1,1,810.0
11051/24,11051,24,4.5,10,0.2,36.0,1,1,36.0
11052/43,11052,43,46.0,30,0.2,1104.0000000000002,1,1,1332.0000000000002
11052/61,11052,61,28.5,10,0.2,228.0,1,1,1332.0000000000002
11053/18,11053,18,62.5,35,0.2,1750.0,1,1,3055.0
11053/32,11053,32,32.0,20,0.0,640.0,0,1,3055.0
11053/64,11053,64,33.25,25,0.2,665.0,1,1,3055.0
11054/33,11054,33,2.5,10,0.0,25.0,0,0,305.0
11054/67,11054,67,14.0,20,0.0,280.0,0,0,305.0
11055/24,11055,24,4.5,15,0.0,67.5,0,0,1727.5
11055/25,11055,25,14.0,15,0.0,210.0,0,0,1727.5
11055/51,11055,51,53.0,20,0.0,1060.0,0,0,1727.5
11055/57,11055,57,19.5,20,0.0,390.0,0,0,1727.5
11056/7,11056,7,30.0,40,0.0,1200.0,0,0,3740.0
11056/55,11056,55,24.0,35,0.0,840.0,0,0,3740.0
11056/60,11056,60,34.0,50,0.0,1700.0,0,0,3740.0
11057/70,11057,70,15.0,3,0.0,45.0,0,0,45.0
11058/21,11058,21,10.0,3,0.0,30.0,0,0,858.0
11058/60,11058,60,34.0,21,0.0,714.0,0,0,858.0
11058/61,11058,61,28.5,4,0.0,114.0,0,0,858.0
11059/13,11059,13,6.0,30,0.0,180.0,0,0,1838.0
11059/17,11059,17,39.0,12,0.0,468.0,0,0,1838.0
11059/60,11059,60,34.0,35,0.0,1190.0,0,0,1838.0
11060/60,11060,60,34.0,4,0.0,136.0,0,0,266.0
11060/77,11060,77,13.0,10,0.0,130.0,0,0,266.0
11061/60,11061,60,34.0,15,0.0,510.0,0,0,510.0
11062/53,11062,53,32.8,10,0.2,262.4,1,1,406.4
11062/70,11062,70,15.0,12,0.2,144.0,1,1,406.4
11063/34,11063,34,14.0,30,0.0,420.0,0,1,1342.95
11063/40,11063,40,18.4,40,0.1,662.4,1,1,1342.95
11063/41,11063,41,9.65,30,0.1,260.55,1,1,1342.95
11064/17,11064,17,39.0,77,0.1,2702.7000000000003,1,1,4330.400000000001
11064/41,11064,41,9.65,12,0.0,115.80000000000001,0,1,4330.400000000001
11064/53,11064,53,32.8,25,0.1,738.0,1,1,4330.400000000001
11064/55,11064,55,24.0,4,0.1,86.4,1,1,4330.400000000001
11064/68,11064,68,12.5,55,0.0,687.5,0,1,4330.400000000001
11065/30,11065,30,25.89,4,0.25,77.67,1,1,189.42000000000002
11065/54,11065,54,7.45,20,0.25,111.75,1,1,189.42000000000002
11066/16,11066,16,17.45,3,0.0,52.349999999999994,0,0,928.75
11066/19,11066,19,9.2,42,0.0,386.4,0,0,928.75
11066/34,11066,34,14.0,35,0.0,490.0,0,0,928.75
11067/41,11067,41,9.65,9,0.0,86.85000000000001,0,0,86.85000000000001
11068/28,11068,28,45.6,8,0.15,310.08,1,1,2027.08
11068/43,11068,43,46.0,36,0.15,1407.6000000000001,1,1,2027.08
11068/77,11068,77,13.0,28,0.15,309.4,1,1,2027.08
11069/39,11069,39,18.0,20,0.0,360.0,0,0,360.0
11070/1,11070,1,18.0,40,0.15,612.0,1,1,1629.975
11070/2,11070,2,19.0,20,0.15,323.0,1,1,1629.975
11070/16,11070,16,17.45,30,0.15,444.97499999999997,1,1,1629.975
11070/31,11070,31,12.5,20,0.0,250.0,0,1,1629.975
11071/7,11071,7,30.0,15,0.05,427.5,1,1,484.5
11071/13,11071,13,6.0,10,0.05,56.99999999999999,1,1,484.5
11072/2,11072,2,19.0,8,0.0,152.0,0,0,5218.0
11072/41,11072,41,9.65,40,0.0,386.0,0,0,5218.0
11072/50,11072,50,16.25,22,0.0,357.5,0,0,5218.0
11072/64,11072,64,33.25,130,0.0,4322.5,0,0,5218.0
11073/11,11073,11,21.0,10,0.0,210.0,0,0,300.0
11073/24,11073,24,4.5,20,0.0,90.0,0,0,300.0
11074/16,11074,16,17.45,14,0.05,232.08499999999995,1,1,232.08499999999995
11075/2,11075,2,19.0,10,0.15,161.5,1,1,498.1
11075/46,11075,46,12.0,30,0.15,306.0,1,1,498.1
11075/76,11075,76,18.0,2,0.15,30.599999999999998,1,1,498.1
11076/6,11076,6,25.0,20,0.25,375.0,1,1,792.75
11076/14,11076,14,23.25,20,0.25,348.75,1,1,792.75
11076/19,11076,19,9.2,10,0.25,69.0,1,1,792.75
11077/2,11077,2,19.0,24,0.2,364.8,1,1,1255.7205000000001
11077/3,11077,3,10.0,4,0.0,40.0,0,1,1255.7205000000001
11077/4,11077,4,22.0,1,0.0,22.0,0,1,1255.7205000000001
11077/6,11077,6,25.0,1,0.02,24.5,1,1,1255.7205000000001
11077/7,11077,7,30.0,1,0.05,28.5,1,1,1255.7205000000001
11077/8,11077,8,40.0,2,0.1,72.0,1,1,1255.7205000000001
11077/10,11077,10,31.0,1,0.0,31.0,0,1,1255.7205000000001
11077/12,11077,12,38.0,2,0.05,72.2,1,1,1255.7205000000001
11077/13,11077,13,6.0,4,0.0,24.0,0,1,1255.7205000000001
11077/14,11077,14,23.25,1,0.03,22.5525,1,1,1255.7205000000001
11077/16,11077,16,17.45,2,0.03,33.852999999999994,1,1,1255.7205000000001
11077/20,11077,20,81.0,1,0.04,77.75999999999999,1,1,1255.7205000000001
11077/23,11077,23,9.0,2,0.0,18.0,0,1,1255.7205000000001
11077/32,11077,32,32.0,1,0.0,32.0,0,1,1255.7205000000001
11077/39,11077,39,18.0,2,0.05,34.199999999999996,1,1,1255.7205000000001
11077/41,11077,41,9.65,3,0.0,28.950000000000003,0,1,1255.7205000000001
11077/46,11077,46,12.0,3,0.02,35.28,1,1,1255.7205000000001
11077/52,11077,52,7.0,2,0.0,14.0,0,1,1255.7205000000001
11077/55,11077,55,24.0,2,0.0,48.0,0,1,1255.7205000000001
11077/60,11077,60,34.0,2,0.06,63.919999999999995,1,1,1255.7205000000001
11077/64,11077,64,33.25,2,0.03,64.505,1,1,1255.7205000000001
11077/66,11077,66,17.0,1,0.0,17.0,0,1,1255.7205000000001
11077/73,11077,73,15.0,2,0.01,29.7,1,1,1255.7205000000001
11077/75,11077,75,7.75,4,0.0,31.0,0,1,1255.7205000000001
11077/77,11077,77,13.0,2,0.0,26.0,0,1,1255.7205000000001
